time,state,north,east,down,tgt_n,tgt_e,tgt_d,obstacle,wp_index,geocage,geofence,inside,caged
22:54:57,MOVE,41.023,5.52,-4.939,41.267,5.64,-4.954,right,6,1,1,1,0
22:54:57,MOVE,41.04,5.529,-4.939,41.28,5.647,-4.954,right,6,1,1,1,0
22:54:57,MOVE,41.057,5.538,-4.94,41.293,5.653,-4.955,right,6,1,1,1,0
22:54:57,MOVE,41.073,5.545,-4.94,41.304,5.659,-4.955,right,6,1,1,1,0
22:54:57,MOVE,41.088,5.553,-4.94,41.316,5.665,-4.955,right,6,1,1,1,0
22:54:57,MOVE,41.101,5.56,-4.941,41.326,5.67,-4.955,right,6,1,1,1,0
22:54:57,MOVE,41.114,5.566,-4.941,43.0,0.0,-5.0,right,6,1,1,1,0
22:54:57,MOVE,41.127,5.573,-4.94,43.0,0.0,-5.0,,6,1,1,1,0
22:54:57,MOVE,41.15,5.567,-4.946,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,41.2,5.517,-4.958,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,41.267,5.421,-4.96,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,41.378,5.214,-4.942,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,41.483,4.969,-4.915,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,41.582,4.701,-4.887,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,41.693,4.372,-4.857,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,41.796,4.05,-4.841,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,41.924,3.649,-4.844,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,42.023,3.347,-4.857,43.0,0.0,-5.0,,6,1,1,1,0
22:54:58,MOVE,42.155,2.954,-4.882,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.265,2.639,-4.906,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.383,2.311,-4.935,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.496,2.003,-4.963,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.593,1.742,-4.985,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.7,1.452,-5.008,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.772,1.251,-5.02,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.856,1.005,-5.032,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.926,0.782,-5.037,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,42.973,0.615,-5.038,43.0,0.0,-5.0,,6,1,1,1,0
22:54:59,MOVE,43.019,0.42,-5.037,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.044,0.287,-5.035,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.069,0.152,-5.042,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.116,0.061,-5.058,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.197,0.046,-5.063,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.325,0.123,-5.044,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.457,0.27,-5.011,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.585,0.468,-4.975,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.741,0.776,-4.935,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,43.897,1.143,-4.905,46.0,8.0,-5.0,,7,1,1,1,0
22:55:00,MOVE,44.026,1.487,-4.889,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,44.142,1.82,-4.879,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,44.269,2.211,-4.873,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,44.406,2.66,-4.881,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,44.527,3.074,-4.901,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,44.658,3.525,-4.932,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,44.786,3.961,-4.967,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,44.901,4.34,-5.001,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,45.038,4.769,-5.043,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,45.126,5.038,-5.068,46.0,8.0,-5.0,,7,1,1,1,0
22:55:01,MOVE,45.253,5.416,-5.103,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.361,5.736,-5.13,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.451,6.005,-5.147,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.546,6.301,-5.16,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.615,6.525,-5.163,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.685,6.77,-5.16,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.742,6.986,-5.153,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.784,7.161,-5.143,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.823,7.341,-5.131,46.0,8.0,-5.0,,7,1,1,1,0
22:55:02,MOVE,45.846,7.461,-5.124,50.0,0.0,-5.0,,8,1,1,1,0
22:55:02,MOVE,45.867,7.587,-5.116,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,45.896,7.689,-5.122,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,45.956,7.733,-5.132,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,46.042,7.72,-5.131,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,46.185,7.631,-5.11,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,46.35,7.475,-5.073,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,46.535,7.252,-5.03,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,46.734,6.967,-4.99,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,46.922,6.665,-4.961,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,47.117,6.327,-4.94,50.0,0.0,-5.0,,8,1,1,1,0
22:55:03,MOVE,47.316,5.961,-4.925,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,47.518,5.57,-4.92,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,47.76,5.078,-4.933,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,47.96,4.662,-4.953,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,48.175,4.213,-4.982,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,48.346,3.856,-5.009,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,48.512,3.513,-5.038,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,48.69,3.151,-5.069,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,48.891,2.743,-5.105,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,49.046,2.425,-5.129,50.0,0.0,-5.0,,8,1,1,1,0
22:55:04,MOVE,49.189,2.128,-5.148,50.0,0.0,-5.0,,8,1,1,1,0
22:55:05,MOVE,49.33,1.825,-5.163,50.0,0.0,-5.0,,8,1,1,1,0
22:55:05,MOVE,49.455,1.546,-5.17,50.0,0.0,-5.0,,8,1,1,1,0
22:55:05,MOVE,49.572,1.27,-5.171,50.0,0.0,-5.0,,8,1,1,1,0
22:55:05,MOVE,49.654,1.062,-5.168,50.0,0.0,-5.0,,8,1,1,1,0
22:55:05,MOVE,49.736,0.838,-5.162,50.0,0.0,-5.0,,8,1,1,1,0
22:55:05,MOVE,49.795,0.656,-5.156,50.0,0.0,-5.0,,8,1,1,1,0
22:55:05,LANDING,49.849,0.47,-5.149,50.0,0.0,-5.0,,9,1,1,1,0
